item_id,order_id,book_id,quantity,unit_price,line_total
I003490,O01366,B0134,1,29000,29000
I003491,O01366,B0181,1,30000,30000
I003492,O01367,B0191,1,19000,19000
I003493,O01367,B0054,2,18000,36000
I003494,O01367,B0087,1,22000,22000
I003495,O01368,B0125,1,37000,37000
I003496,O01368,B0076,2,9000,18000
I003497,O01368,B0063,1,28000,28000
I003498,O01369,B0105,2,34000,68000
I003499,O01369,B0147,1,43000,43000
I003500,O01369,B0126,1,28000,28000
I003501,O01370,B0091,3,35000,105000
I003502,O01370,B0090,1,33000,33000
I003503,O01371,B0183,1,22000,22000
I003504,O01371,B0151,1,12000,12000
I003505,O01372,B0040,3,17000,51000
I003506,O01373,B0102,1,39000,39000
I003507,O01374,B0090,3,33000,99000
I003508,O01374,B0019,1,26000,26000
I003509,O01375,B0138,1,40000,40000
I003510,O01375,B0037,2,20000,40000
I003511,O01375,B0053,1,9000,9000
I003512,O01375,B0199,1,33000,33000
I003513,O01376,B0036,3,28000,84000
I003514,O01377,B0143,1,24000,24000
I003515,O01377,B0132,2,34000,68000
I003516,O01377,B0171,1,35000,35000
I003517,O01378,B0122,1,12000,12000
I003518,O01378,B0012,2,44000,88000
I003519,O01379,B0121,1,15000,15000
I003520,O01379,B0051,1,9000,9000
I003521,O01379,B0099,1,18000,18000
I003522,O01379,B0061,3,32000,96000
I003523,O01380,B0115,3,9000,27000
I003524,O01380,B0057,1,42000,42000
I003525,O01380,B0077,2,14000,28000
I003526,O01381,B0177,1,24000,24000
I003527,O01381,B0090,2,33000,66000
I003528,O01381,B0057,1,42000,42000
I003529,O01381,B0166,3,43000,129000
I003530,O01382,B0083,2,20000,40000
I003531,O01383,B0165,1,36000,36000
I003532,O01383,B0146,1,24000,24000
I003533,O01383,B0190,1,37000,37000
I003534,O01383,B0040,1,17000,17000
I003535,O01384,B0195,1,14000,14000
I003536,O01384,B0135,1,27000,27000
I003537,O01384,B0064,1,18000,18000
I003538,O01384,B0099,1,18000,18000
I003539,O01385,B0061,1,32000,32000
I003540,O01385,B0040,2,17000,34000
I003541,O01386,B0064,1,18000,18000
I003542,O01387,B0049,1,36000,36000
I003543,O01388,B0072,1,29000,29000
I003544,O01388,B0092,1,18000,18000
I003545,O01388,B0083,3,20000,60000
I003546,O01388,B0168,1,27000,27000
I003547,O01389,B0143,1,24000,24000
I003548,O01390,B0131,3,16000,48000
I003549,O01390,B0119,2,36000,72000
I003550,O01391,B0116,1,44000,44000
I003551,O01391,B0055,1,14000,14000
I003552,O01391,B0160,1,33000,33000
I003553,O01392,B0131,2,16000,32000
I003554,O01392,B0080,2,16000,32000
I003555,O01393,B0074,1,34000,34000
I003556,O01393,B0138,3,40000,120000
I003557,O01393,B0091,1,35000,35000
I003558,O01394,B0048,3,11000,33000
I003559,O01395,B0091,1,35000,35000
I003560,O01395,B0020,3,34000,102000
I003561,O01395,B0043,2,44000,88000
I003562,O01396,B0070,1,26000,26000
I003563,O01397,B0103,2,13000,26000
I003564,O01398,B0108,1,31000,31000
I003565,O01398,B0115,1,9000,9000
I003566,O01398,B0200,1,44000,44000
I003567,O01398,B0022,2,22000,44000
I003568,O01399,B0032,1,33000,33000
I003569,O01399,B0164,1,31000,31000
I003570,O01399,B0019,1,26000,26000
I003571,O01400,B0192,1,40000,40000
I003572,O01400,B0150,3,15000,45000
I003573,O01401,B0022,2,22000,44000
I003574,O01401,B0093,3,15000,45000
I003575,O01402,B0080,3,16000,48000
I003576,O01402,B0172,2,42000,84000
I003577,O01403,B0180,3,29000,87000
I003578,O01403,B0154,1,28000,28000
I003579,O01403,B0077,1,14000,14000
I003580,O01404,B0131,1,16000,16000
I003581,O01405,B0122,1,12000,12000
I003582,O01405,B0024,1,36000,36000
I003583,O01405,B0133,3,9000,27000
I003584,O01406,B0161,1,30000,30000
I003585,O01406,B0153,2,20000,40000
I003586,O01406,B0101,3,31000,93000
I003587,O01407,B0074,2,34000,68000
I003588,O01408,B0023,3,14000,42000
I003589,O01409,B0122,3,12000,36000
I003590,O01409,B0061,1,32000,32000
I003591,O01409,B0002,2,13000,26000
I003592,O01409,B0143,2,24000,48000
I003593,O01410,B0189,1,38000,38000
I003594,O01410,B0164,1,31000,31000
I003595,O01410,B0077,2,14000,28000
I003596,O01411,B0160,3,33000,99000
I003597,O01411,B0129,1,38000,38000
I003598,O01412,B0067,1,35000,35000
I003599,O01413,B0052,1,35000,35000
I003600,O01413,B0109,2,11000,22000
I003601,O01413,B0191,3,19000,57000
I003602,O01413,B0005,1,9000,9000
I003603,O01414,B0191,3,19000,57000
I003604,O01415,B0033,1,40000,40000
I003605,O01415,B0015,1,23000,23000
I003606,O01415,B0108,2,31000,62000
I003607,O01416,B0118,3,26000,78000
I003608,O01416,B0125,1,37000,37000
I003609,O01416,B0042,2,22000,44000
I003610,O01417,B0024,1,36000,36000
I003611,O01417,B0184,1,41000,41000
I003612,O01417,B0175,3,12000,36000
I003613,O01417,B0193,1,26000,26000
I003614,O01418,B0183,1,22000,22000
I003615,O01418,B0120,3,38000,114000
I003616,O01419,B0155,3,41000,123000
I003617,O01419,B0190,1,37000,37000
I003618,O01419,B0014,1,29000,29000
I003619,O01419,B0118,1,26000,26000
I003620,O01420,B0026,3,18000,54000
I003621,O01421,B0013,2,19000,38000
I003622,O01421,B0062,1,26000,26000
I003623,O01421,B0132,1,34000,34000
I003624,O01421,B0168,2,27000,54000
I003625,O01422,B0107,1,31000,31000
I003626,O01423,B0178,2,11000,22000
I003627,O01423,B0008,2,36000,72000
I003628,O01423,B0098,2,26000,52000
I003629,O01424,B0054,1,18000,18000
I003630,O01424,B0097,1,38000,38000
I003631,O01425,B0061,1,32000,32000
I003632,O01426,B0047,1,42000,42000
I003633,O01427,B0145,2,40000,80000
I003634,O01427,B0151,1,12000,12000
I003635,O01427,B0005,2,9000,18000
I003636,O01428,B0097,1,38000,38000
I003637,O01429,B0069,1,25000,25000
I003638,O01429,B0022,1,22000,22000
I003639,O01429,B0082,2,23000,46000
I003640,O01430,B0049,1,36000,36000
I003641,O01430,B0034,2,44000,88000
I003642,O01430,B0179,1,33000,33000
I003643,O01430,B0068,1,36000,36000
I003644,O01431,B0066,1,30000,30000
I003645,O01431,B0108,1,31000,31000
I003646,O01431,B0077,2,14000,28000
I003647,O01431,B0168,1,27000,27000
I003648,O01432,B0156,1,35000,35000
I003649,O01432,B0138,1,40000,40000
I003650,O01432,B0182,2,17000,34000
I003651,O01432,B0142,3,43000,129000
I003652,O01433,B0106,1,21000,21000
I003653,O01433,B0197,1,28000,28000
I003654,O01434,B0084,3,31000,93000
I003655,O01434,B0189,3,38000,114000
I003656,O01435,B0182,3,17000,51000
I003657,O01436,B0071,1,42000,42000
I003658,O01436,B0199,1,33000,33000
I003659,O01436,B0153,1,20000,20000
I003660,O01437,B0031,2,15000,30000
I003661,O01437,B0165,1,36000,36000
I003662,O01437,B0166,1,43000,43000
I003663,O01437,B0175,2,12000,24000
I003664,O01438,B0108,1,31000,31000
I003665,O01438,B0079,2,25000,50000
I003666,O01439,B0067,2,35000,70000
I003667,O01439,B0129,1,38000,38000
I003668,O01439,B0150,1,15000,15000
I003669,O01439,B0081,1,31000,31000
I003670,O01440,B0136,3,41000,123000
I003671,O01440,B0071,2,42000,84000
I003672,O01440,B0017,1,17000,17000
I003673,O01440,B0116,1,44000,44000
I003674,O01441,B0031,1,15000,15000
I003675,O01441,B0005,1,9000,9000
I003676,O01441,B0160,3,33000,99000
I003677,O01441,B0188,3,33000,99000
I003678,O01442,B0159,1,17000,17000
I003679,O01442,B0008,3,36000,108000
I003680,O01443,B0058,1,33000,33000
I003681,O01443,B0003,1,29000,29000
I003682,O01444,B0040,1,17000,17000
I003683,O01444,B0034,1,44000,44000
I003684,O01445,B0138,3,40000,120000
I003685,O01445,B0143,1,24000,24000
I003686,O01445,B0140,1,28000,28000
I003687,O01445,B0150,1,15000,15000
I003688,O01446,B0128,1,30000,30000
I003689,O01447,B0153,3,20000,60000
I003690,O01448,B0102,3,39000,117000
I003691,O01448,B0169,2,24000,48000
I003692,O01449,B0091,3,35000,105000
I003693,O01449,B0048,2,11000,22000
I003694,O01450,B0040,3,17000,51000
I003695,O01450,B0074,1,34000,34000
I003696,O01451,B0008,1,36000,36000
I003697,O01452,B0179,1,33000,33000
I003698,O01452,B0037,1,20000,20000
I003699,O01453,B0036,1,28000,28000
I003700,O01453,B0112,1,33000,33000
I003701,O01453,B0109,1,11000,11000
I003702,O01454,B0044,1,10000,10000
I003703,O01454,B0153,1,20000,20000
I003704,O01455,B0149,1,44000,44000
I003705,O01455,B0104,1,40000,40000
I003706,O01456,B0018,2,25000,50000
I003707,O01456,B0189,1,38000,38000
I003708,O01457,B0007,3,42000,126000
I003709,O01457,B0189,1,38000,38000
I003710,O01458,B0024,1,36000,36000
I003711,O01459,B0186,2,35000,70000
I003712,O01460,B0160,3,33000,99000
I003713,O01460,B0124,3,19000,57000
I003714,O01460,B0132,1,34000,34000
I003715,O01461,B0003,1,29000,29000
I003716,O01462,B0068,1,36000,36000
I003717,O01462,B0174,1,31000,31000
I003718,O01462,B0168,1,27000,27000
I003719,O01462,B0145,1,40000,40000
I003720,O01463,B0152,1,37000,37000
I003721,O01463,B0141,1,13000,13000
I003722,O01464,B0005,1,9000,9000
I003723,O01465,B0092,2,18000,36000
I003724,O01465,B0130,3,37000,111000
I003725,O01465,B0143,2,24000,48000
I003726,O01465,B0157,1,37000,37000
I003727,O01466,B0174,3,31000,93000
I003728,O01466,B0105,3,34000,102000
I003729,O01466,B0199,1,33000,33000
I003730,O01466,B0163,1,29000,29000
I003731,O01467,B0108,1,31000,31000
I003732,O01467,B0029,1,16000,16000
I003733,O01467,B0072,2,29000,58000
I003734,O01467,B0042,1,22000,22000
I003735,O01468,B0118,2,26000,52000
I003736,O01469,B0003,1,29000,29000
I003737,O01469,B0127,1,16000,16000
I003738,O01469,B0153,2,20000,40000
I003739,O01469,B0199,1,33000,33000
I003740,O01470,B0060,1,37000,37000
I003741,O01471,B0183,1,22000,22000
I003742,O01471,B0096,1,34000,34000
I003743,O01472,B0116,1,44000,44000
I003744,O01472,B0095,1,9000,9000
I003745,O01472,B0130,3,37000,111000
I003746,O01473,B0132,1,34000,34000
I003747,O01474,B0111,1,19000,19000
I003748,O01474,B0171,3,35000,105000
I003749,O01474,B0085,2,39000,78000
I003750,O01475,B0167,2,24000,48000
I003751,O01475,B0041,3,27000,81000
I003752,O01475,B0040,1,17000,17000
I003753,O01476,B0180,1,29000,29000
I003754,O01477,B0008,1,36000,36000
I003755,O01477,B0091,3,35000,105000
I003756,O01477,B0068,1,36000,36000
I003757,O01478,B0100,3,15000,45000
I003758,O01479,B0039,1,30000,30000
I003759,O01479,B0095,1,9000,9000
I003760,O01480,B0141,1,13000,13000
I003761,O01481,B0020,3,34000,102000
I003762,O01481,B0004,1,37000,37000
I003763,O01482,B0075,2,18000,36000
I003764,O01482,B0158,3,26000,78000
I003765,O01483,B0107,1,31000,31000
I003766,O01483,B0126,2,28000,56000
I003767,O01483,B0165,1,36000,36000
I003768,O01483,B0005,1,9000,9000
I003769,O01484,B0180,1,29000,29000
I003770,O01485,B0016,3,19000,57000
I003771,O01485,B0042,1,22000,22000
I003772,O01486,B0155,1,41000,41000
I003773,O01486,B0158,2,26000,52000
I003774,O01487,B0060,1,37000,37000
I003775,O01487,B0116,1,44000,44000
I003776,O01488,B0150,3,15000,45000
I003777,O01489,B0174,1,31000,31000
I003778,O01489,B0192,1,40000,40000
I003779,O01489,B0011,3,9000,27000
I003780,O01490,B0097,2,38000,76000
I003781,O01491,B0029,2,16000,32000
I003782,O01492,B0088,1,43000,43000
I003783,O01493,B0104,1,40000,40000
I003784,O01493,B0102,3,39000,117000
I003785,O01493,B0184,2,41000,82000
I003786,O01494,B0189,3,38000,114000
I003787,O01494,B0142,2,43000,86000
I003788,O01494,B0139,1,20000,20000
I003789,O01495,B0074,3,34000,102000
I003790,O01495,B0140,2,28000,56000
I003791,O01495,B0007,1,42000,42000
I003792,O01496,B0093,2,15000,30000
I003793,O01496,B0168,1,27000,27000
I003794,O01497,B0049,1,36000,36000
I003795,O01497,B0078,2,16000,32000
I003796,O01497,B0143,1,24000,24000
I003797,O01498,B0047,2,42000,84000
I003798,O01498,B0136,2,41000,82000
I003799,O01498,B0125,1,37000,37000
I003800,O01498,B0192,2,40000,80000
I003801,O01499,B0197,1,28000,28000
I003802,O01499,B0132,2,34000,68000
I003803,O01499,B0014,1,29000,29000
I003804,O01499,B0179,1,33000,33000
I003805,O01500,B0024,1,36000,36000
I003806,O01500,B0072,1,29000,29000
